x1,x2
9.52018441010972,11.688907710071712
14.653455926567569,3.8856263944664384
12.241880815369786,7.042821860993369
-8.372319869242105,-8.030339174098511
8.422734934957717,6.3669514007126295
12.616961910162034,5.117372686350512
5.655746975508028,6.888261537020631
-10.2233377472985,-7.676097839711989
-10.702410870847542,-12.143054254079104
6.357434161636803,9.252891881330864
15.62851251764766,8.846333367310525
-10.927637127553645,-8.458642147263374
10.293028295646495,10.297996916287678
-12.159532625184124,-8.84404786081349
10.22741367458118,5.1806610392272825
11.49399487373635,11.630080577139806
9.833356903310143,7.4317485222733985
14.598216739007732,9.84928567165259
-8.434175303149306,-7.561413643483119
10.063011524898275,9.33709120140033
-9.724717670393494,-12.145911127779904
-2.6102736625441416,-13.073162924002869
13.713448935920386,8.188044439852538
5.216717023616899,10.2597693624187
-10.483857134998027,-14.55810989786204
-10.34694484716472,-9.357718767609388
3.882303466719698,8.754136258297596
12.009017646490117,8.46995080343576
8.22528583349251,6.894273032741878
12.851271514558151,13.018878427643322
-9.057258002214178,-4.309621052038158
13.916436421462986,9.663015850927511
-13.1731327868677,-8.552582754270444
-11.633148173575549,-9.169927602009944
8.796338584342491,12.26617367747727
-7.744200901939678,-9.607778268141724
-7.697695812541274,-8.578501237264637
-9.70876735195588,-12.377562215298102
-11.381916312879362,-12.6515723086034
-5.306069032557981,-14.838147613568957
-10.982986439793304,-7.4027344174896355
-9.738858795285486,-9.807159942713612
14.885846636713875,8.621917301379268
-11.43752271353587,-8.2873284679205
-10.897022051397602,-13.23323433378792
-13.588619872242012,-8.045826246082607
7.722602015338906,8.044491676593523
7.575105143934546,7.2870501246867745
-10.07954162634765,-10.1785760681854
8.201822063667933,5.015439813193121
9.963259681459256,9.6162472255577
-9.22035161725473,-8.928953542104859
8.269289033012791,8.269324391430555
-7.534292486874328,-6.733148209097902
7.180360641017934,7.063708852653078
13.175273460548762,5.564241262660476
-9.216834183460332,-11.959987697721136
-12.106159281632056,-8.48503816305863
10.734899713326168,10.232104922942854
-9.667232230870402,-7.518450252891928
3.6283128270705793,9.80176060405805
-7.073364618632922,1.558194471964164
-5.262361553477826,-4.4026764665657305
9.558827855493584,5.733238871206978
16.277161827056382,14.100622802333575
-11.80511983668819,-8.122997956704982
-9.797415385936228,-10.231305128242312
6.797138711852217,8.53718132778252
-12.517652569667916,-8.45489419837402
7.523508409622465,8.06028134727242
-9.227348827831706,-8.668541715561314
-12.971608975392066,-9.40282091327959
7.480834473457672,11.91577737633212
8.479170473886612,7.416147396015209
-11.510426962348598,-11.15594079058528
9.191779496666326,11.898345598318857
-5.566317865775452,-9.86328448028856
-12.425480808679565,-3.5681677320240226
-10.216030364741002,-12.318475643612716
4.889852681934536,12.491007449632736
12.440528908001916,10.641939732202664
9.937295218107556,8.409227144882678
-14.236911104005872,-12.26120849307247
-8.23942871859919,-12.944525953143852
-15.96270674380268,-7.961206753195972
-10.577082894343368,-10.75770445417948
-6.571531556454938,-11.32013346009095
-10.107478117329856,-7.94121942887646
-11.686862587722915,-8.761657219190505
-11.390253078437386,-12.924045010681963
8.586885083145031,14.569372231808972
-11.261935968296076,-7.246414158835671
-8.915091924857098,-11.456090643487313
16.45954737253467,7.71022253037245
-15.879010371639326,-10.218486737970618
-13.038493361003272,-7.53381952001653
11.88503652779284,13.358724734303731
-13.961369839252828,-9.078101437370172
11.936127848755444,12.488216743550469
-6.989401306323927,-10.710455820220028
16.56940879965302,10.779167505164445
-11.935359263815371,-9.754377581841032
-4.443165446473187,-12.571472669248848
7.968514865463665,10.61039090760167
7.754540390330339,8.775773880935345
7.697957311335852,4.585353698006443
-9.317620196187612,-10.624366751071824
-12.724072226563631,-10.73616434800861
7.308236885542506,7.1333786781987225
-9.111639168806272,-11.424835933482868
-13.186911141178314,-5.241949551563944
5.397657487793133,12.613374110295076
-7.253793646893778,-16.075427759972822
9.656380464242146,11.113437620113926
8.592473043685885,7.60931423358857
-10.10413530911573,-5.102766088205094
-13.710852132634246,-7.301200373700247
3.79767369988037,11.436939477239177
5.777608676870335,9.428983965749175
9.94446059202283,8.222818227283392
-7.2061596426514045,-12.813475119745368
7.545337950299583,5.454426813404343
12.925359200253254,7.73094776414709
9.069199730219632,12.272523130141916
-13.692592949301863,-11.868098559461782
10.140941781294226,10.763262529903638
-13.984558146695292,-12.540381154205214
-3.428633122570064,-8.613689577210188
10.696149812072909,11.616730131053975
12.152626767387886,16.81207857341319
-10.966184548617028,-8.23504838054627
-9.81930937017692,-19.723802020207216
10.972499057465326,8.408496557168418
-13.506034112858597,-14.2904241338819
12.05815437999532,12.3125955816609
15.266022527329614,15.029311936825849
10.351982149926346,7.621381503212968
13.474332620500205,11.729670889167298
11.872359451156466,19.236642425365712
-8.056934385697922,-12.040074164735472
-9.095357972999162,-13.74334954589455
-9.446098424403088,-7.451193708936926
12.374988081888809,10.933750463630608
-7.626904158870859,-5.676180132801654
11.558039542723517,10.811370477339516
12.13484463426667,10.86932457068924
-11.698893188808317,-11.800650631476383
-17.859235312269234,-11.4157955973683
-10.87508124937983,-1.8394925002311435
-11.554810654820942,-11.95480104281745
10.202555444230327,8.945459547876073
-9.476266561504485,-12.123008396856342
12.87781247825562,11.711796005779478
11.641292143510114,8.339052083958453
6.450224462002675,11.015489222483245
4.860596412727368,11.73121638154162
14.353430823385125,8.01212872316246
-5.931279914287531,-7.723092338520198
7.844667336242692,7.373145239845728
-11.50527113075361,-8.098242933045967
11.205135166296824,7.277309013875207
9.393422042698315,6.406366322233454
-9.274113185301898,-6.524213262977788
-13.662530949913066,-7.857998517723724
-11.801916069756414,-10.793970499713868
-14.822449703683684,-11.768094270832634
14.507071156288085,10.545598765175486
8.64980358556227,11.012807986225608
10.290987894978157,9.174844908545069
